序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4156,002222,福晶科技,60.53,-2.87,-1.79,133632.0,819125530.1,4.85,63.1,60.08,62.74,62.32,0.61,2.85,97.94,16.28,28464232500.0,28337223248.0,-0.15,0.17,44.05,87.4
4157,002935,天奥电子,18.94,-2.87,-0.56,77296.0,146482026.72,3.9,19.49,18.73,19.45,19.5,0.94,1.86,395.74,5.08,8032501502.0,7861821324.0,0.11,0.26,21.33,18.01
4158,600602,云赛智联,17.24,-2.87,-0.51,88192.0,152972897.0,2.99,17.74,17.21,17.72,17.75,1.12,0.82,121.78,4.89,23578690364.0,18520983548.0,0.06,0.06,-18.29,9.25
4159,600150,中国船舶,32.84,-2.87,-0.97,487563.0,1614121650.0,2.99,33.82,32.81,33.82,33.81,1.46,0.65,31.68,1.75,247141403098.0,247141403098.0,-0.03,0.0,-14.72,-8.04
4160,605398,新炬网络,27.73,-2.87,-0.82,16658.0,46472493.0,2.38,28.35,27.67,28.31,28.55,0.78,1.02,333.02,4.38,4512125190.0,4512125190.0,0.04,0.0,-21.8,27.73
4161,301165,锐捷网络,76.56,-2.87,-2.26,53950.0,415228007.99,4.44,79.5,76.0,78.51,78.82,0.75,0.68,67.13,12.28,60899999965.0,60899999965.0,0.13,0.16,-17.85,49.71
4162,603906,龙蟠科技,18.53,-2.88,-0.55,164160.0,308254672.0,3.98,19.27,18.51,19.19,19.08,0.78,2.91,-86.18,4.24,12694512073.0,10470912073.0,-0.16,0.0,19.39,78.86
4163,002132,恒星科技,3.37,-2.88,-0.1,172412.0,58541633.1,3.46,3.48,3.36,3.47,3.47,1.33,1.23,175.87,1.36,4723205632.0,4716254866.0,0.0,-0.3,-9.16,25.28
4164,605196,华通线缆,34.04,-2.88,-1.01,68772.0,237627771.0,4.56,35.6,34.0,35.05,35.05,1.45,1.36,50.7,5.27,17394534665.0,17188933065.0,-0.12,-0.12,27.16,192.94
4165,000063,中兴通讯,35.78,-2.88,-1.06,822746.0,2972184664.56,2.55,36.71,35.77,36.68,36.84,0.71,2.04,24.12,2.28,171154878257.0,144108287681.0,-0.14,-0.14,-16.91,-10.06
4166,300126,锐奇股份,8.44,-2.88,-0.25,26728.0,22703928.0,4.6,8.78,8.38,8.78,8.69,0.97,1.27,-112.55,2.46,2565402144.0,1777908822.0,0.0,0.12,13.75,64.52
4167,002930,宏川智慧,11.47,-2.88,-0.34,42319.0,48746816.0,4.15,11.85,11.36,11.67,11.81,0.6,0.98,-103.21,2.25,5247406767.0,4966300787.0,0.0,0.0,3.43,4.08
4168,002167,东方锆业,11.77,-2.89,-0.35,118581.0,140521098.03,3.14,12.1,11.72,12.03,12.12,1.18,1.57,176.79,5.21,9117904741.0,8914621105.0,0.09,0.0,-21.64,60.35
4169,300174,元力股份,15.11,-2.89,-0.45,46796.0,71105966.56,2.83,15.52,15.08,15.5,15.56,1.03,1.29,23.92,1.59,5503218540.0,5484056083.0,0.07,0.07,-14.73,4.28
4170,603105,芯能科技,9.41,-2.89,-0.28,79535.0,75263095.0,3.1,9.69,9.39,9.65,9.69,1.13,1.59,18.96,2.21,4705067950.0,4705067950.0,0.0,0.0,3.41,6.81
4171,688512,慧智微-U,10.41,-2.89,-0.31,36267.0,38063735.0,3.54,10.76,10.38,10.68,10.72,1.34,1.12,-29.78,2.81,4859841335.0,3378776781.0,0.0,0.19,-14.39,5.05
4172,603516,淳中科技,184.7,-2.89,-5.49,54159.0,990980270.0,8.09,191.88,176.5,191.88,190.19,1.32,2.66,-963.04,26.97,37543651131.0,37543651131.0,0.0,0.27,31.93,235.64
4173,002546,新联电子,6.73,-2.89,-0.2,174199.0,117919413.66,3.32,6.94,6.71,6.93,6.93,1.46,2.17,7.87,1.5,5613150416.0,5392292006.0,0.0,-0.15,14.65,59.86
4174,688262,国芯科技,29.19,-2.89,-0.87,51711.0,152719748.0,4.32,30.44,29.14,30.07,30.06,1.09,1.54,-57.77,4.76,9807837460.0,9807837460.0,-0.07,0.17,-2.15,5.38
4175,600456,宝钛股份,32.43,-2.9,-0.97,70383.0,228884922.0,2.43,33.09,32.28,33.09,33.4,1.18,1.47,40.41,2.19,15494325590.0,15494325590.0,0.06,0.0,2.95,15.57
4176,300609,汇纳科技,36.54,-2.9,-1.09,29331.0,107342945.0,5.0,37.88,36.0,37.88,37.63,1.25,2.45,-91.93,4.4,4388979701.0,4382304574.0,-0.05,-0.03,-22.16,48.3
4177,603458,勘设股份,7.7,-2.9,-0.23,26115.0,20214032.0,3.4,7.93,7.66,7.84,7.93,0.89,0.85,-13.39,0.83,2357158758.0,2357158758.0,0.13,0.0,-10.47,33.22
4178,300631,久吾高科,27.48,-2.9,-0.82,19824.0,54975260.0,2.9,28.26,27.44,28.09,28.3,1.18,1.64,53.1,2.62,3436193292.0,3314073051.0,-0.15,0.04,-26.13,31.36
4179,002170,芭田股份,11.39,-2.9,-0.34,164552.0,188918761.65,3.24,11.73,11.35,11.68,11.73,1.21,2.1,12.03,3.01,11021760810.0,8936474690.0,-0.18,-0.09,6.35,37.39
4180,603097,江苏华辰,26.11,-2.9,-0.78,21282.0,55546060.0,3.46,26.8,25.87,26.8,26.89,1.33,1.33,44.6,3.98,4293397850.0,4177600000.0,-0.15,-0.15,18.41,11.96
4181,300554,三超新材,22.77,-2.9,-0.68,21208.0,48503774.0,3.45,23.49,22.68,23.3,23.45,1.53,2.68,-100.82,4.07,2600597608.0,1801988677.0,-0.13,0.04,-5.56,3.97
4182,300563,神宇股份,34.88,-2.9,-1.04,30719.0,108279506.71,3.54,36.09,34.82,35.97,35.92,0.78,2.47,88.05,5.75,6258536747.0,4329447736.0,-0.03,-0.06,-12.3,-36.49
4183,600862,中航高科,21.11,-2.9,-0.63,129767.0,274790950.0,3.08,21.64,20.97,21.63,21.74,1.62,0.93,27.35,3.94,29407266649.0,29407266649.0,0.09,0.14,-10.09,-15.59
4184,300438,鹏辉能源,48.54,-2.9,-1.45,96052.0,474844792.0,3.46,50.22,48.49,50.0,49.99,0.77,2.38,159.97,4.69,24432286694.0,19618132113.0,-0.19,-0.25,46.96,72.68
4185,300846,首都在线,18.11,-2.9,-0.54,63534.0,115972818.0,3.43,18.74,18.1,18.74,18.65,0.93,1.62,-68.71,10.64,9107446850.0,7106909727.0,-0.06,-0.17,-17.49,30.19
4186,688028,沃尔德,57.93,-2.9,-1.73,32821.0,191432892.0,4.74,59.83,57.0,59.66,59.66,0.78,2.17,91.85,4.46,8744475570.0,8744475570.0,-0.19,-0.33,29.11,165.86
4187,688557,兰剑智能,34.81,-2.9,-1.04,10845.0,38055044.0,3.74,35.94,34.6,35.68,35.85,1.71,1.06,28.59,2.91,3574278268.0,3574278268.0,-0.03,-0.03,-1.94,84.77
4188,000567,海德股份,6.37,-2.9,-0.19,211481.0,137077444.91,5.18,6.69,6.35,6.55,6.56,0.82,1.08,54.64,2.31,12450752027.0,12420876836.0,0.31,0.31,-3.04,-6.73
4189,300629,新劲刚,18.76,-2.9,-0.56,43311.0,81563257.56,3.31,19.3,18.66,19.3,19.32,1.28,2.0,315.11,2.77,4716703434.0,4067806534.0,-0.16,-0.05,-5.87,-12.74
4190,301586,佳力奇,45.42,-2.91,-1.36,7362.0,33563158.0,3.63,46.77,45.07,46.77,46.78,1.55,1.39,66.56,2.95,3768747346.0,2403220754.0,0.02,-0.24,-8.28,-19.8
4191,688721,龙图光罩,45.0,-2.91,-1.35,8358.0,37805896.0,3.47,46.54,44.93,46.54,46.35,0.85,1.56,87.0,4.98,6007500000.0,2406804300.0,-0.02,-0.02,-8.16,-23.26
4192,600509,天富能源,8.34,-2.91,-0.25,312305.0,260029563.0,4.31,8.59,8.22,8.59,8.59,1.28,2.27,22.97,1.47,11462474374.0,11462474374.0,0.0,0.0,-1.18,29.91
4193,300191,潜能恒信,17.34,-2.91,-0.52,20084.0,35078723.1,3.86,17.99,17.3,17.86,17.86,1.61,0.91,-228.8,5.22,5548800000.0,3835521300.0,-0.29,-0.46,-15.33,35.47
4194,688107,安路科技,25.34,-2.91,-0.76,24976.0,63823987.0,3.41,26.2,25.31,26.01,26.1,1.53,0.62,-39.84,9.91,10157522960.0,10157522960.0,-0.08,-0.08,-13.22,-14.33
4195,688219,会通股份,11.35,-2.91,-0.34,38301.0,43804457.0,2.65,11.66,11.35,11.66,11.69,1.56,0.7,28.16,2.1,6237960000.0,6237960000.0,-0.09,-0.09,-17.21,12.27
4196,688041,海光信息,197.09,-2.91,-5.91,111999.0,2233376151.0,3.2,203.38,196.89,201.99,203.0,0.78,0.48,175.17,20.92,458103794355.0,458103794355.0,-0.27,-0.39,-14.86,31.73
4197,688218,江苏北人,20.31,-2.92,-0.61,12441.0,25393028.0,3.35,20.9,20.2,20.9,20.92,0.92,1.05,-53.43,2.71,2408801035.0,2408801035.0,0.0,0.05,-23.5,-1.02
4198,300343,ST联创,5.66,-2.92,-0.17,118446.0,67395897.5,3.77,5.83,5.61,5.77,5.83,1.31,1.11,275.6,3.14,6050365214.0,6034801742.0,0.18,-0.35,7.2,-1.91
4199,601677,明泰铝业,13.62,-2.92,-0.41,140762.0,193009164.0,2.99,13.97,13.55,13.95,14.03,1.57,1.16,9.05,0.91,16936791800.0,16589250260.0,-0.07,0.0,-1.66,15.82
4200,301369,联动科技,114.87,-2.92,-3.45,6290.0,72305744.54,3.81,118.18,113.67,118.18,118.32,0.74,1.73,420.55,5.4,8106995968.0,4177063528.0,-0.06,-0.04,53.18,121.03
4201,688573,信宇人,21.94,-2.92,-0.66,10068.0,22250729.0,4.34,22.9,21.92,22.9,22.6,1.2,1.89,-10.23,3.38,2144731273.0,1167563977.0,-0.05,0.05,-29.5,40.73
4202,002023,海特高新,12.65,-2.92,-0.38,185274.0,234485472.38,4.45,13.05,12.47,13.0,13.03,1.02,2.5,59.07,2.14,9371881973.0,9371881973.0,0.24,0.24,5.5,24.63
4203,688039,当虹科技,42.26,-2.92,-1.27,12533.0,53621397.0,3.91,43.88,42.18,43.03,43.53,1.14,1.13,-161.97,4.21,4674016178.0,4674016178.0,0.0,0.14,-16.13,56.11
4204,300328,宜安科技,14.98,-2.92,-0.45,112994.0,171174628.4,3.5,15.5,14.96,15.36,15.43,1.12,1.65,22617.73,9.44,10342545528.0,10281773541.0,-0.07,0.0,-12.96,103.53
4205,688173,希荻微,14.32,-2.92,-0.43,59910.0,86207784.0,3.39,14.75,14.25,14.75,14.75,0.81,1.47,-58.0,4.08,5904337196.0,5839706640.0,0.0,0.14,-14.05,29.24
4206,300699,光威复材,30.21,-2.92,-0.91,133636.0,405438834.09,3.15,31.1,30.12,31.05,31.12,1.16,1.63,45.4,4.55,25115143920.0,24815794510.0,-0.03,-0.03,0.37,-11.54
4207,688357,建龙微纳,30.88,-2.92,-0.93,5456.0,16936561.0,3.68,31.87,30.7,31.72,31.81,1.2,0.55,31.86,1.78,3089848940.0,3089848940.0,0.1,-0.16,-13.79,42.11
4208,603716,塞力医疗,19.58,-2.93,-0.59,58994.0,115953916.0,3.57,20.17,19.45,20.17,20.17,1.92,2.81,-35.38,3.89,4115390698.0,4115390698.0,-0.05,0.0,-34.89,171.19
4209,300493,润欣科技,18.21,-2.93,-0.55,86689.0,159625387.55,3.09,18.78,18.2,18.76,18.76,1.13,1.71,151.93,8.02,9333991606.0,9224094256.0,0.0,0.0,-15.46,-35.2
4210,603690,至纯科技,28.54,-2.93,-0.86,82461.0,237029627.0,3.1,29.35,28.44,29.2,29.4,1.08,2.15,96.78,2.17,10929799695.0,10929799695.0,-0.14,-0.17,2.48,13.89
4211,688606,奥泰生物,62.71,-2.93,-1.89,3855.0,24270352.0,3.39,64.6,62.41,64.6,64.6,1.17,0.49,19.64,1.27,4971702417.0,4971702417.0,0.02,-0.05,-6.02,3.07
4212,000425,徐工机械,10.92,-2.93,-0.33,418651.0,461368136.8,2.93,11.25,10.92,11.2,11.25,1.25,0.45,16.1,2.14,128342459503.0,101437507124.0,-0.09,-0.09,11.89,40.72
4213,688591,泰凌微,42.7,-2.93,-1.29,30388.0,131170842.0,4.27,44.48,42.6,43.93,43.99,1.13,1.8,55.19,4.15,10279748987.0,7192275101.0,-0.4,-0.3,-16.52,36.86
4214,300660,江苏雷利,46.46,-2.93,-1.4,36522.0,171229228.94,2.86,47.82,46.45,47.82,47.86,0.95,0.82,58.85,5.99,20773964020.0,20757332223.0,-0.19,-0.09,-14.2,72.59
4215,300083,创世纪,8.61,-2.93,-0.26,233633.0,203079928.49,3.72,8.92,8.59,8.89,8.87,1.55,1.56,30.9,2.64,14334466891.0,12855033193.0,-0.12,-0.12,-16.57,32.26
4216,600486,扬农化工,63.35,-2.93,-1.91,16917.0,107675733.0,3.46,65.26,63.0,65.26,65.26,1.29,0.42,18.25,2.28,25682019301.0,25592681231.0,-0.03,-0.22,-13.94,11.24
4217,600736,苏州高新,5.62,-2.94,-0.17,144160.0,81836063.0,3.11,5.8,5.62,5.8,5.79,0.84,1.25,17.42,0.87,6470266137.0,6470266137.0,-0.18,-0.18,-2.6,-9.21
4218,600136,ST明诚,1.65,-2.94,-0.05,114164.0,18916697.0,4.12,1.7,1.63,1.7,1.7,2.05,0.59,-392.16,14.16,3367362786.0,3206097665.0,0.0,0.0,-13.16,-17.5
4219,300553,集智股份,36.31,-2.94,-1.1,15175.0,55792286.7,3.15,37.43,36.25,37.41,37.41,0.74,1.78,95.15,4.74,4031170985.0,3089440744.0,-0.08,0.03,-7.18,71.68
4220,300607,拓斯达,27.44,-2.94,-0.83,50735.0,140575401.81,3.68,28.45,27.41,28.45,28.27,1.14,1.53,198.96,4.59,13088122985.0,9111435646.0,0.0,0.0,-27.12,7.65
4221,002759,天际股份,31.06,-2.94,-0.94,232510.0,730968585.64,4.25,32.36,31.0,31.88,32.0,0.69,4.64,-115.1,5.03,15572943711.0,15559261409.0,0.1,0.03,79.64,254.16
4222,688386,泛亚微透,70.92,-2.94,-2.15,8027.0,57513221.0,3.79,73.42,70.65,73.0,73.07,1.1,0.88,53.36,7.97,6453720000.0,6453720000.0,0.1,0.08,-10.61,206.09
4223,688303,大全能源,26.75,-2.94,-0.81,53739.0,145030264.0,3.48,27.68,26.72,27.5,27.56,0.7,0.25,-40.1,1.47,57384253117.0,57384253117.0,-0.07,0.07,-11.16,10.81
4224,002441,众业达,8.91,-2.94,-0.27,67948.0,60745606.35,2.83,9.13,8.87,9.12,9.18,1.48,1.7,20.11,1.09,4851883556.0,3555800385.0,0.11,0.0,-5.01,22.39
4225,002989,中天精装,26.45,-2.94,-0.8,39524.0,105669523.84,3.85,27.47,26.42,26.88,27.25,1.59,2.11,-64.45,3.56,5332153920.0,4944549008.0,-0.08,-0.08,-29.65,19.79
4226,603520,司太立,9.23,-2.94,-0.28,76412.0,71229420.0,3.79,9.56,9.2,9.5,9.51,2.34,1.74,105.29,1.56,4046523202.0,4046523202.0,0.11,0.22,-25.74,8.08
4227,688548,广钢气体,12.86,-2.94,-0.39,60942.0,79306484.0,3.77,13.34,12.84,13.34,13.25,1.1,0.88,63.44,2.87,16967464980.0,8888947766.0,-0.08,0.0,13.1,28.73
4228,300588,熙菱信息,26.61,-2.95,-0.81,31971.0,85014683.0,4.08,27.42,26.3,27.28,27.42,0.83,1.81,-94.67,18.59,5095044108.0,4705234218.0,-0.15,-0.15,40.87,71.02
4229,688589,力合微,21.7,-2.95,-0.66,12447.0,27242996.0,3.71,22.5,21.67,22.25,22.36,1.13,0.86,105.68,3.3,3153624327.0,3153624327.0,-0.09,-0.05,-13.06,-3.85
4230,300520,科大国创,37.17,-2.95,-1.13,245436.0,914208519.74,5.69,38.68,36.5,38.54,38.3,1.13,8.83,-68.02,6.13,10854792939.0,10333573455.0,0.22,0.27,47.5,62.46
4231,603867,新化股份,24.38,-2.95,-0.74,29370.0,71898592.0,4.18,25.26,24.21,25.05,25.12,1.91,1.45,20.23,1.83,4990815830.0,4946931830.0,-0.12,-0.12,-23.26,1.84
4232,300618,寒锐钴业,40.79,-2.95,-1.24,45772.0,188473881.54,3.43,42.23,40.79,42.23,42.03,1.4,1.68,39.75,2.26,12632544342.0,11115138680.0,-0.07,-0.17,-19.15,21.33
4233,300903,科翔股份,18.78,-2.95,-0.57,175391.0,329467053.87,4.34,19.28,18.44,19.03,19.35,0.85,5.34,-48.79,4.51,7787961245.0,6165947125.0,-0.05,-0.11,46.72,135.04
4234,688680,海优新材,37.18,-2.95,-1.13,5862.0,21984349.0,2.98,38.24,37.1,38.02,38.31,1.35,0.7,-11.28,2.52,3124008267.0,3124008267.0,0.03,-0.05,-28.64,10.07
4235,000736,*ST中地,5.26,-2.95,-0.16,69890.0,37034021.0,3.14,5.41,5.24,5.41,5.42,1.78,0.97,0.61,3.15,3929737589.0,3793859397.0,-0.19,-0.19,6.05,-38.84
4236,600711,盛屯矿业,12.84,-2.95,-0.39,749921.0,979218974.0,3.78,13.32,12.82,13.15,13.23,1.12,2.43,17.49,2.37,39683452315.0,39683452315.0,0.08,-0.16,47.25,169.18
4237,300953,震裕科技,142.05,-2.96,-4.34,21843.0,312376869.08,4.02,147.0,141.11,145.62,146.39,0.54,1.75,44.87,5.76,24642511689.0,17721248028.0,0.04,0.02,-11.18,184.67
4238,688325,赛微微电,92.61,-2.96,-2.82,7395.0,69203268.0,2.57,95.0,92.55,93.0,95.43,0.78,0.92,96.5,4.64,7977334179.0,7408800000.0,-0.17,-0.28,15.76,90.48
4239,000880,潍柴重机,25.9,-2.96,-0.79,69095.0,180573658.38,3.18,26.69,25.84,26.54,26.69,0.62,3.04,48.23,5.84,12013684956.0,5879994120.0,0.0,0.12,-22.71,113.17
4240,000561,烽火电子,11.46,-2.96,-0.35,231918.0,264662915.39,4.06,11.75,11.27,11.75,11.81,1.67,3.85,-84.68,3.14,9901649007.0,6895878722.0,0.09,0.09,1.87,29.64
4241,000036,华联控股,4.91,-2.96,-0.15,308338.0,152579814.0,4.74,5.11,4.87,5.04,5.06,1.0,2.2,144.87,1.36,6892749940.0,6879651327.0,0.2,0.41,5.36,20.34
4242,300986,志特新材,9.85,-2.96,-0.3,52299.0,51741884.72,3.45,10.15,9.8,10.1,10.15,2.37,1.27,25.82,1.91,4057943654.0,4054790285.0,0.1,0.0,-15.09,13.87
4243,301028,东亚机械,14.44,-2.96,-0.44,49977.0,72749741.07,3.83,14.99,14.42,14.87,14.88,0.53,2.01,21.66,3.36,5545677495.0,3587754285.0,-0.14,-0.28,9.48,36.36
4244,002532,天山铝业,13.13,-2.96,-0.4,213347.0,281550613.2,2.73,13.43,13.06,13.3,13.53,0.86,0.52,13.71,2.1,61079255499.0,54226971585.0,-0.15,-0.15,15.18,75.77
4245,603667,五洲新春,47.65,-2.97,-1.46,121053.0,585413514.0,3.77,49.49,47.64,49.12,49.11,0.51,3.31,132.89,5.85,17449561991.0,17449561991.0,-0.1,-0.06,5.42,93.46
4246,603351,威尔药业,25.44,-2.97,-0.78,4313.0,11087233.0,3.43,26.34,25.44,26.34,26.22,1.71,0.32,22.66,1.96,3445571518.0,3445571518.0,-0.2,-0.2,-10.45,5.3
4247,600980,北矿科技,21.59,-2.97,-0.66,17263.0,37517686.0,3.1,22.24,21.55,22.24,22.25,2.03,0.92,36.5,2.82,4086199526.0,4054490077.0,0.0,-0.05,-12.84,42.6
4248,300204,舒泰神,25.78,-2.97,-0.79,103926.0,270203382.0,3.27,26.55,25.68,26.55,26.57,1.07,2.29,-301.01,14.15,12316976468.0,11695470836.0,-0.04,0.0,-33.09,247.91
4249,000059,华锦股份,4.9,-2.97,-0.15,128624.0,63490008.49,3.17,5.05,4.89,5.05,5.05,1.74,0.8,-4.22,0.78,7837268431.0,7837268431.0,0.0,-0.2,-7.37,2.73
4250,600683,京投发展,4.25,-2.97,-0.13,162362.0,69887998.0,4.11,4.41,4.23,4.37,4.38,0.96,2.19,-6.32,-24.35,3148304787.0,3148304787.0,-0.23,-0.23,-1.85,11.84
4251,002829,星网宇达,26.1,-2.97,-0.8,82713.0,215483424.38,6.73,27.3,25.49,27.2,26.9,1.55,5.66,106.0,3.16,5423825183.0,3811877438.0,0.97,0.93,27.88,37.66
4252,600179,安通控股,3.92,-2.97,-0.12,462387.0,182927057.0,4.7,4.08,3.89,4.06,4.04,0.99,1.23,18.74,1.45,16587585758.0,14746399060.0,0.0,0.0,12.32,38.52
4253,002598,山东章鼓,10.47,-2.97,-0.32,35918.0,37912940.0,2.97,10.77,10.45,10.77,10.79,1.93,1.28,39.55,2.66,3267132488.0,2946715162.0,-0.1,0.1,-16.57,11.98
4254,300540,蜀道装备,18.59,-2.97,-0.57,49886.0,95370968.2,7.05,19.9,18.55,19.75,19.16,2.64,2.41,164.72,3.87,4267503855.0,3843058722.0,-0.32,-0.16,-7.97,6.35
4255,603267,鸿远电子,47.43,-2.97,-1.45,37142.0,176180615.0,3.7,48.8,46.99,48.8,48.88,1.22,1.61,36.96,2.49,10960166708.0,10960166708.0,-0.04,0.0,-12.0,31.9
4256,000400,许继电气,25.8,-2.97,-0.79,171461.0,445134241.56,2.86,26.37,25.61,26.37,26.59,1.27,1.69,21.87,2.22,26280454024.0,26101892482.0,0.12,0.16,11.06,-4.66
4257,300600,国瑞科技,14.63,-2.98,-0.45,43980.0,64622551.0,3.38,15.08,14.57,15.07,15.08,1.13,1.49,-85.0,3.52,4304650442.0,4304650442.0,0.07,0.07,-10.08,92.25
4258,301070,开勒股份,59.9,-2.98,-1.84,12670.0,76180764.87,4.21,61.8,59.2,61.61,61.74,1.1,2.13,187.43,6.87,5404767416.0,3555352520.0,-0.08,-0.03,19.04,50.81
4259,000758,中色股份,5.86,-2.98,-0.18,173362.0,102373626.0,2.81,6.02,5.85,6.01,6.04,1.38,0.88,18.19,1.96,11664637826.0,11580095448.0,-0.34,-0.34,-14.7,19.84
4260,300105,龙源技术,7.17,-2.98,-0.22,61939.0,44831338.0,3.65,7.43,7.16,7.39,7.39,1.58,1.2,73.65,1.92,3698389391.0,3698389391.0,-0.14,-0.14,-2.45,-4.78
4261,603556,海兴电力,33.9,-2.98,-1.04,27546.0,94245814.0,3.26,34.94,33.8,34.76,34.94,1.06,0.57,16.88,2.24,16484355363.0,16484355363.0,-0.03,-0.15,27.06,-6.61
4262,600206,有研新材,19.52,-2.98,-0.6,110722.0,218058708.0,2.88,20.09,19.51,20.09,20.12,1.59,1.31,50.51,3.9,16524721041.0,16524721041.0,-0.05,-0.2,-8.87,25.45
4263,688248,南网科技,42.35,-2.98,-1.3,15277.0,65144443.0,3.57,43.76,42.2,43.66,43.65,0.93,0.67,62.56,7.65,23915045000.0,9672740000.0,0.14,0.05,-13.87,33.05
4264,000060,中金岭南,5.21,-2.98,-0.16,707976.0,372110049.4,3.17,5.36,5.19,5.32,5.37,1.27,1.59,20.64,1.22,23138508506.0,23138215444.0,-0.19,0.0,-5.27,13.26
4265,002975,博杰股份,68.56,-2.99,-2.11,19180.0,132980216.0,3.4,70.86,68.46,70.01,70.67,0.62,1.81,77.96,4.89,10990345776.0,7257691669.0,-0.16,-0.2,12.28,126.05
4266,002865,钧达股份,39.55,-2.99,-1.22,135779.0,546008019.19,4.86,41.48,39.5,41.36,40.77,1.6,6.04,-20.72,2.48,11571699257.0,8893442074.0,-0.05,-0.2,-13.85,-22.6
4267,688143,长盈通,43.12,-2.99,-1.33,47822.0,205730100.0,4.63,44.46,42.4,44.46,44.45,0.86,3.91,135.28,4.1,5553028182.0,5276785249.0,-0.12,0.23,-8.24,96.27
4268,002988,豪美新材,36.62,-2.99,-1.13,15190.0,56220553.0,3.47,37.86,36.55,37.86,37.75,1.03,0.61,47.92,3.41,9146625885.0,9143798711.0,0.0,0.08,-15.97,74.3
4269,000762,西藏矿业,24.0,-2.99,-0.74,94633.0,229804924.15,3.52,24.84,23.97,24.74,24.74,0.95,1.82,-1298.91,4.25,12499661760.0,12499214832.0,-0.12,-0.12,3.94,11.89
4270,000595,*ST宝实,5.52,-2.99,-0.17,87800.0,48798745.6,4.04,5.68,5.45,5.67,5.69,1.81,0.77,40.01,12.35,6285383140.0,6285383140.0,0.18,0.0,10.62,-13.75
4271,688783,西安奕材-U,23.0,-2.99,-0.71,57374.0,133332020.0,2.95,23.7,23.0,23.7,23.71,0.93,3.49,-124.86,7.38,92869400000.0,3786204478.0,-0.04,-0.3,166.82,166.82
4272,003017,大洋生物,28.87,-2.99,-0.89,15552.0,45137036.0,4.17,29.91,28.67,29.76,29.76,1.48,2.24,22.72,2.21,2425080000.0,2000344214.0,0.0,0.0,-15.09,60.21
4273,002611,东方精工,17.2,-2.99,-0.53,268825.0,466659076.99,2.93,17.7,17.18,17.57,17.73,1.05,2.68,30.77,3.84,20937325048.0,17237800560.0,0.0,0.06,-1.6,78.79
4274,002629,仁智股份,7.15,-2.99,-0.22,59550.0,42860402.0,2.99,7.35,7.13,7.34,7.37,1.25,1.41,-108.03,85.07,3046600700.0,3026553888.0,0.0,-0.14,-3.51,68.24
4275,002484,江海股份,26.19,-3.0,-0.81,87806.0,233069667.76,4.78,27.42,26.13,26.9,27.0,1.1,1.07,31.24,3.63,22275222015.0,21488168620.0,-0.04,0.0,-21.21,51.21
4276,920508,殷图网联,24.59,-3.0,-0.76,28306.0,68863800.75,6.23,25.18,23.6,24.33,25.35,2.91,9.06,-1509.16,7.67,1475400000.0,768314550.0,0.2,0.33,-16.79,2.97
4277,002886,沃特股份,19.06,-3.0,-0.59,27271.0,52367021.0,3.21,19.66,19.03,19.63,19.65,1.42,1.3,125.0,2.78,5016659949.0,3985029806.0,-0.1,-0.05,-17.49,14.96
4278,603166,福达股份,14.53,-3.0,-0.45,69442.0,101582750.0,3.74,15.02,14.46,14.94,14.98,1.02,1.08,31.77,3.67,9381303959.0,9309598409.0,-0.07,-0.07,-14.83,102.65
4279,688347,华虹公司,97.49,-3.0,-3.01,96640.0,958890054.0,4.53,101.92,97.37,101.75,100.5,0.9,2.37,505.17,3.8,169242590865.0,39751547500.0,-0.01,-0.25,26.84,109.79
4280,002318,久立特材,25.83,-3.0,-0.8,93973.0,244020637.0,3.72,26.63,25.64,26.6,26.63,1.41,0.98,15.0,3.09,25240319698.0,24666558114.0,-0.04,0.04,14.24,14.95
4281,300443,金雷股份,27.78,-3.0,-0.86,46470.0,129951207.0,3.04,28.58,27.71,28.58,28.64,1.06,1.91,21.87,1.41,8893339132.0,6744262970.0,0.04,0.14,1.39,40.66
4282,688507,索辰科技,86.31,-3.0,-2.67,6764.0,58966960.0,3.29,89.16,86.23,88.44,88.98,1.53,1.37,-75.95,2.8,7690979147.0,4249535856.0,-0.03,0.0,-11.61,58.86
4283,600667,太极实业,7.44,-3.0,-0.23,266946.0,200141462.0,3.26,7.68,7.43,7.63,7.67,1.29,1.28,26.42,1.8,15561073804.0,15561073804.0,-0.13,-0.13,0.81,8.93
4284,688549,中巨芯-U,8.73,-3.0,-0.27,97788.0,86323959.0,3.0,9.0,8.73,8.97,9.0,1.1,1.66,383.69,4.23,12896619480.0,5144754870.0,-0.23,-0.34,3.8,2.46
4285,002334,英威腾,8.41,-3.0,-0.26,112599.0,95279043.4,3.11,8.65,8.38,8.65,8.67,1.05,1.53,35.1,2.27,6919248446.0,6173743702.0,-0.12,0.0,-11.66,12.73
4286,300014,亿纬锂能,66.93,-3.01,-2.08,178317.0,1204323234.61,3.88,69.34,66.66,69.0,69.01,1.08,0.89,36.98,3.5,138820438776.0,134750422865.0,0.06,0.06,-9.16,45.5
4287,300731,科创新源,45.41,-3.01,-1.41,62885.0,292877445.48,6.6,48.5,45.41,46.96,46.82,1.32,5.23,159.28,9.27,5741268220.0,5457336972.0,-0.26,-0.44,-0.96,110.92
